413,Customer#000000413,6,16-158-285-7336,5817.9,FURNITURE
414,Customer#000000414,19,29-552-380-2475,527.78,AUTOMOBILE
415,Customer#000000415,23,33-346-876-2972,2317.93,FURNITURE
416,Customer#000000416,12,22-651-146-4780,4365.28,MACHINERY
417,Customer#000000417,11,21-794-364-5100,6187.73,BUILDING
418,Customer#000000418,5,15-826-508-1218,1211.39,FURNITURE
419,Customer#000000419,16,26-338-447-2399,7786.69,BUILDING
420,Customer#000000420,20,30-776-366-5869,1999.35,BUILDING
421,Customer#000000421,13,23-918-228-2560,7073.17,FURNITURE
422,Customer#000000422,9,19-299-247-2444,-272.14,HOUSEHOLD
423,Customer#000000423,13,23-201-501-7824,95.79,BUILDING
424,Customer#000000424,19,29-891-311-6778,1866.42,HOUSEHOLD
425,Customer#000000425,16,26-756-407-4828,5824.88,HOUSEHOLD
426,Customer#000000426,19,29-768-330-6311,7818.25,HOUSEHOLD
427,Customer#000000427,2,12-124-309-3821,4376.8,MACHINERY
428,Customer#000000428,21,31-587-557-8211,1952.36,BUILDING
429,Customer#000000429,15,25-989-936-1954,9247.21,FURNITURE
430,Customer#000000430,3,13-406-611-4228,7905.17,BUILDING
431,Customer#000000431,6,16-326-904-6643,2273.5,HOUSEHOLD
432,Customer#000000432,23,33-307-912-9016,5715.64,BUILDING
433,Customer#000000433,20,30-659-445-3595,8746.23,FURNITURE
434,Customer#000000434,3,13-325-443-1474,2940.46,MACHINERY
435,Customer#000000435,2,12-741-309-6377,6217.46,MACHINERY
436,Customer#000000436,19,29-927-687-6390,5896.87,FURNITURE
437,Customer#000000437,4,14-364-492-8498,7760.52,AUTOMOBILE
438,Customer#000000438,23,33-394-388-4375,2131.13,MACHINERY
439,Customer#000000439,14,24-873-368-6801,-61.29,BUILDING
440,Customer#000000440,3,13-244-480-5751,1809.04,MACHINERY
441,Customer#000000441,23,33-438-355-3491,9451.84,HOUSEHOLD
442,Customer#000000442,1,11-240-523-8711,4157,FURNITURE
443,Customer#000000443,3,13-241-131-1632,3726.22,FURNITURE
444,Customer#000000444,1,11-402-300-1949,1505.27,HOUSEHOLD
445,Customer#000000445,20,30-849-846-6070,8018.81,FURNITURE
446,Customer#000000446,24,34-321-168-5681,9225.6,FURNITURE
447,Customer#000000447,3,13-438-344-7007,7665.98,HOUSEHOLD
448,Customer#000000448,24,34-985-422-6009,8117.27,BUILDING
449,Customer#000000449,4,14-893-381-6454,3001.94,MACHINERY
450,Customer#000000450,9,19-782-397-9006,5544.42,HOUSEHOLD
451,Customer#000000451,20,30-939-275-3248,2110.59,HOUSEHOLD
452,Customer#000000452,6,16-335-974-9174,6633.7,BUILDING
453,Customer#000000453,8,18-209-381-8571,5678.18,HOUSEHOLD
454,Customer#000000454,7,17-818-915-9400,6134.4,AUTOMOBILE
455,Customer#000000455,6,16-863-225-9454,6860.34,BUILDING
456,Customer#000000456,0,10-784-971-7777,8815.78,FURNITURE
457,Customer#000000457,20,30-543-684-2857,5867.61,FURNITURE
458,Customer#000000458,4,14-651-706-4016,-38.42,BUILDING
459,Customer#000000459,6,16-927-662-8584,1207.97,MACHINERY
460,Customer#000000460,11,21-643-955-6555,5222.83,FURNITURE
461,Customer#000000461,21,31-533-226-4307,9177.63,AUTOMOBILE
462,Customer#000000462,21,31-157-561-4106,4522.6,HOUSEHOLD
463,Customer#000000463,8,18-167-214-5805,-654.5,HOUSEHOLD
464,Customer#000000464,9,19-269-971-9738,8730.85,AUTOMOBILE
465,Customer#000000465,2,12-137-838-1346,8432.74,FURNITURE
466,Customer#000000466,12,22-280-738-3240,3168.41,MACHINERY
467,Customer#000000467,11,21-449-581-5158,9398.51,MACHINERY
468,Customer#000000468,10,20-489-960-5023,9834.19,FURNITURE
469,Customer#000000469,12,22-406-988-6460,6343.64,BUILDING
470,Customer#000000470,20,30-507-458-4433,3597.53,HOUSEHOLD
471,Customer#000000471,4,14-574-118-1005,5716.9,FURNITURE
472,Customer#000000472,12,22-940-478-1933,7929.9,MACHINERY
473,Customer#000000473,9,19-209-647-5704,-202.22,HOUSEHOLD
474,Customer#000000474,21,31-247-536-6143,9165.47,MACHINERY
475,Customer#000000475,14,24-485-422-9361,9043.55,BUILDING
476,Customer#000000476,2,12-996-628-9902,5973.1,BUILDING
477,Customer#000000477,23,33-845-877-6997,1836.61,AUTOMOBILE
478,Customer#000000478,1,11-655-291-2694,-210.4,BUILDING
479,Customer#000000479,18,28-336-406-1631,3653.64,AUTOMOBILE
480,Customer#000000480,7,17-231-147-5851,2750.71,FURNITURE
481,Customer#000000481,21,31-363-392-6461,7157.21,FURNITURE
482,Customer#000000482,13,23-732-448-1610,4333.37,HOUSEHOLD
483,Customer#000000483,11,21-799-189-1135,8877.2,MACHINERY
484,Customer#000000484,20,30-777-953-8902,4245,BUILDING
485,Customer#000000485,19,29-434-961-1623,8695.45,MACHINERY
486,Customer#000000486,21,31-787-534-8723,7487.4,AUTOMOBILE
487,Customer#000000487,2,12-111-401-4259,9749.37,AUTOMOBILE
488,Customer#000000488,3,13-513-778-1881,-275.58,AUTOMOBILE
489,Customer#000000489,4,14-916-241-6195,8255.83,AUTOMOBILE
490,Customer#000000490,22,32-268-147-7824,-213.85,FURNITURE
491,Customer#000000491,0,10-856-259-7548,785.37,AUTOMOBILE
492,Customer#000000492,8,18-686-244-1077,8635.18,AUTOMOBILE
493,Customer#000000493,16,26-514-558-7246,6582.04,MACHINERY
494,Customer#000000494,10,20-330-453-6579,6295.47,FURNITURE
495,Customer#000000495,7,17-400-405-6060,7997.81,BUILDING
496,Customer#000000496,12,22-173-644-7922,8174.82,MACHINERY
497,Customer#000000497,23,33-937-724-3506,2191.59,BUILDING
498,Customer#000000498,19,29-210-810-1479,3945.64,BUILDING
499,Customer#000000499,14,24-387-817-9149,4293.76,HOUSEHOLD
500,Customer#000000500,4,14-194-736-4233,3300.82,AUTOMOBILE
501,Customer#000000501,13,23-867-672-1331,1909.35,FURNITURE
502,Customer#000000502,11,21-405-590-9919,1378.67,HOUSEHOLD
503,Customer#000000503,20,30-441-755-3094,3213.66,MACHINERY
504,Customer#000000504,10,20-916-264-7594,0.51,FURNITURE
505,Customer#000000505,2,12-530-647-8313,6557.51,HOUSEHOLD
506,Customer#000000506,13,23-895-781-8227,1179.85,HOUSEHOLD
507,Customer#000000507,14,24-158-185-4455,5727,MACHINERY
508,Customer#000000508,18,28-344-250-3166,1685.9,BUILDING
509,Customer#000000509,4,14-115-338-1002,7885.5,FURNITURE
510,Customer#000000510,5,15-846-260-5139,1572.48,HOUSEHOLD
511,Customer#000000511,13,23-247-728-9743,4571.31,FURNITURE
512,Customer#000000512,2,12-144-416-6035,3937.58,BUILDING
513,Customer#000000513,1,11-861-303-6887,955.37,HOUSEHOLD
514,Customer#000000514,23,33-194-775-6756,5840.97,BUILDING
515,Customer#000000515,15,25-204-592-4731,3225.07,BUILDING
516,Customer#000000516,6,16-947-309-2690,4768.96,MACHINERY
517,Customer#000000517,10,20-475-741-4234,3959.71,FURNITURE
518,Customer#000000518,17,27-651-256-7682,9871.66,BUILDING
519,Customer#000000519,5,15-452-860-5592,9074.45,BUILDING
520,Customer#000000520,3,13-612-111-7765,8315.09,HOUSEHOLD
521,Customer#000000521,2,12-539-480-8897,5830.69,MACHINERY
522,Customer#000000522,12,22-771-454-9561,6358.46,BUILDING
523,Customer#000000523,10,20-638-320-5977,-275.73,BUILDING
524,Customer#000000524,9,19-844-888-9800,5706.19,HOUSEHOLD
525,Customer#000000525,19,29-365-641-8287,3931.68,AUTOMOBILE
526,Customer#000000526,1,11-170-679-3115,705.93,HOUSEHOLD
527,Customer#000000527,13,23-139-567-9286,4429.81,HOUSEHOLD
528,Customer#000000528,15,25-985-381-5453,1802.5,AUTOMOBILE
529,Customer#000000529,15,25-383-240-7326,9647.58,FURNITURE
530,Customer#000000530,13,23-614-884-1055,4990.92,BUILDING
531,Customer#000000531,19,29-151-567-1296,5342.82,HOUSEHOLD
532,Customer#000000532,15,25-875-978-2232,1725.68,MACHINERY
533,Customer#000000533,15,25-525-957-4486,5432.77,HOUSEHOLD
534,Customer#000000534,1,11-137-389-2888,6520.97,AUTOMOBILE
535,Customer#000000535,2,12-787-866-1808,2912.8,BUILDING
536,Customer#000000536,12,22-521-348-9030,3342.75,MACHINERY
537,Customer#000000537,10,20-337-488-6765,2614.79,FURNITURE
538,Customer#000000538,19,29-632-471-2852,-303.95,MACHINERY
539,Customer#000000539,6,16-166-785-8571,4390.33,HOUSEHOLD
540,Customer#000000540,16,26-933-117-7482,9195.77,MACHINERY
541,Customer#000000541,0,10-362-308-9442,1295.54,FURNITURE
542,Customer#000000542,16,26-674-545-2517,3109.96,BUILDING
543,Customer#000000543,17,27-972-408-3265,6089.13,AUTOMOBILE
544,Customer#000000544,5,15-572-651-1323,4974.68,AUTOMOBILE
545,Customer#000000545,10,20-849-123-8918,7505.33,AUTOMOBILE
546,Customer#000000546,19,29-936-444-8248,3116.5,MACHINERY
547,Customer#000000547,22,32-696-724-2981,6058.08,BUILDING
548,Customer#000000548,4,14-787-370-8722,90.45,BUILDING
549,Customer#000000549,24,34-825-998-8579,91.53,BUILDING
550,Customer#000000550,17,27-938-997-6262,7270.82,FURNITURE
551,Customer#000000551,15,25-209-544-4006,-334.89,MACHINERY
552,Customer#000000552,2,12-669-784-2191,1353.24,FURNITURE
553,Customer#000000553,4,14-454-146-3094,4804.57,BUILDING
554,Customer#000000554,2,12-938-503-7317,8395.57,HOUSEHOLD
555,Customer#000000555,15,25-548-367-9974,5486.52,BUILDING
556,Customer#000000556,1,11-934-412-5846,7944.22,MACHINERY
557,Customer#000000557,15,25-390-153-6699,9559.04,BUILDING
558,Customer#000000558,17,27-866-273-7672,1912.23,HOUSEHOLD
559,Customer#000000559,7,17-395-429-6655,5872.94,AUTOMOBILE
560,Customer#000000560,19,29-618-467-8489,1469.59,BUILDING
561,Customer#000000561,18,28-286-185-3047,2323.45,FURNITURE
562,Customer#000000562,15,25-271-465-6971,9234.5,BUILDING
563,Customer#000000563,12,22-544-152-1215,3231.71,FURNITURE
564,Customer#000000564,4,14-865-332-8571,6307.59,MACHINERY
565,Customer#000000565,4,14-798-211-2891,2688.88,FURNITURE
566,Customer#000000566,24,34-443-780-3708,1928.1,FURNITURE
567,Customer#000000567,21,31-389-883-3371,8475.17,BUILDING
568,Customer#000000568,13,23-603-795-8611,1317.56,BUILDING
569,Customer#000000569,2,12-648-567-6776,-795.23,MACHINERY
570,Customer#000000570,15,25-264-442-3057,8480.87,AUTOMOBILE
571,Customer#000000571,2,12-115-414-4819,8993.23,HOUSEHOLD
572,Customer#000000572,11,21-425-209-5033,7252.65,AUTOMOBILE
573,Customer#000000573,4,14-354-826-9743,2333.96,HOUSEHOLD
574,Customer#000000574,8,18-676-218-1058,9787.56,FURNITURE
575,Customer#000000575,1,11-980-134-7627,3652.29,BUILDING
576,Customer#000000576,1,11-777-499-8213,2091.63,HOUSEHOLD
577,Customer#000000577,14,24-662-826-1317,7059.15,FURNITURE
578,Customer#000000578,14,24-278-860-9263,6181.23,FURNITURE
579,Customer#000000579,0,10-374-175-6181,1924.96,MACHINERY
580,Customer#000000580,11,21-444-589-3830,-181.63,BUILDING
581,Customer#000000581,24,34-415-978-2518,3242.1,MACHINERY
582,Customer#000000582,3,13-484-591-9280,4879.55,MACHINERY
583,Customer#000000583,13,23-234-625-4041,3686.07,HOUSEHOLD
584,Customer#000000584,15,25-352-778-1041,8825.71,MACHINERY
585,Customer#000000585,16,26-397-693-4170,7820.26,MACHINERY
586,Customer#000000586,11,21-239-369-7791,5134.35,AUTOMOBILE
587,Customer#000000587,6,16-585-233-5906,7077.79,AUTOMOBILE
588,Customer#000000588,17,27-988-546-2598,483.89,FURNITURE
589,Customer#000000589,19,29-479-316-3576,1647.05,FURNITURE
590,Customer#000000590,8,18-734-215-6394,3993.54,MACHINERY
591,Customer#000000591,20,30-584-309-7885,6344.66,MACHINERY
592,Customer#000000592,24,34-832-574-7217,9712.75,BUILDING
593,Customer#000000593,9,19-621-217-1535,233.51,AUTOMOBILE
594,Customer#000000594,9,19-286-925-8440,6518.42,HOUSEHOLD
595,Customer#000000595,19,29-554-215-7805,4177.17,HOUSEHOLD
596,Customer#000000596,5,15-484-811-5482,1722.88,MACHINERY
597,Customer#000000597,15,25-687-952-9485,2443.52,AUTOMOBILE
598,Customer#000000598,9,19-113-384-3847,3244.78,FURNITURE
599,Customer#000000599,4,14-916-825-6916,6004.52,HOUSEHOLD
600,Customer#000000600,12,22-675-907-7888,2003.44,HOUSEHOLD
601,Customer#000000601,1,11-104-635-9839,9768.21,BUILDING
602,Customer#000000602,13,23-434-900-7213,8404.9,BUILDING
603,Customer#000000603,19,29-629-573-6194,8161.13,AUTOMOBILE
604,Customer#000000604,21,31-757-951-9827,3195.96,HOUSEHOLD
605,Customer#000000605,23,33-269-948-8039,-549.73,HOUSEHOLD
606,Customer#000000606,1,11-284-540-8460,9676.98,AUTOMOBILE
607,Customer#000000607,24,34-601-151-4029,4038.45,FURNITURE
608,Customer#000000608,16,26-767-193-8671,2256.36,BUILDING
609,Customer#000000609,21,31-869-580-1707,3651.06,FURNITURE
610,Customer#000000610,11,21-782-663-7023,3374.92,BUILDING
611,Customer#000000611,19,29-924-242-5243,4272.43,HOUSEHOLD
612,Customer#000000612,14,24-818-339-9984,7669.16,HOUSEHOLD
613,Customer#000000613,4,14-275-416-1669,6679.75,AUTOMOBILE
614,Customer#000000614,18,28-698-510-6194,9630.24,FURNITURE
615,Customer#000000615,2,12-639-391-3956,-482.48,BUILDING
616,Customer#000000616,1,11-275-121-4443,6898.65,FURNITURE
617,Customer#000000617,14,24-527-532-7752,3625.93,HOUSEHOLD
618,Customer#000000618,0,10-675-573-1877,-932.38,HOUSEHOLD
619,Customer#000000619,24,34-245-618-6317,2336.99,FURNITURE
620,Customer#000000620,8,18-466-916-8135,5795.15,AUTOMOBILE
621,Customer#000000621,17,27-667-987-3718,3164.28,HOUSEHOLD
622,Customer#000000622,13,23-925-151-9771,5974.11,FURNITURE
623,Customer#000000623,9,19-113-202-7085,7887.6,BUILDING
624,Customer#000000624,4,14-558-935-8773,3907.11,MACHINERY
625,Customer#000000625,13,23-789-801-2873,5744.89,FURNITURE
626,Customer#000000626,5,15-540-121-5663,5447.12,FURNITURE
627,Customer#000000627,15,25-811-790-3533,5826.68,FURNITURE
628,Customer#000000628,17,27-367-742-4090,4954.25,FURNITURE
629,Customer#000000629,12,22-260-205-9116,5100.77,AUTOMOBILE
630,Customer#000000630,24,34-396-743-8684,3649.05,HOUSEHOLD
631,Customer#000000631,19,29-864-813-2575,2603,MACHINERY
632,Customer#000000632,3,13-310-645-6928,-487.92,MACHINERY
633,Customer#000000633,2,12-450-116-1239,3385.52,HOUSEHOLD
634,Customer#000000634,20,30-997-704-1110,6397.58,FURNITURE
635,Customer#000000635,2,12-399-186-7550,8216.79,AUTOMOBILE
636,Customer#000000636,7,17-420-712-5063,3660.47,FURNITURE
637,Customer#000000637,7,17-983-923-8985,7511.17,HOUSEHOLD
638,Customer#000000638,24,34-102-347-8343,2258.4,HOUSEHOLD
639,Customer#000000639,15,25-221-133-2233,4899.15,MACHINERY
640,Customer#000000640,2,12-702-315-6637,3025.84,HOUSEHOLD
641,Customer#000000641,24,34-761-987-7777,339.49,AUTOMOBILE
642,Customer#000000642,22,32-925-597-9911,5684.01,AUTOMOBILE
643,Customer#000000643,0,10-978-597-2747,5184.7,FURNITURE
644,Customer#000000644,18,28-489-845-4801,6183.15,HOUSEHOLD
645,Customer#000000645,11,21-242-974-5799,1146.49,BUILDING
646,Customer#000000646,2,12-177-329-4316,6074.42,HOUSEHOLD
647,Customer#000000647,1,11-873-931-2886,-132.97,BUILDING
648,Customer#000000648,7,17-473-731-8352,7029.24,FURNITURE
649,Customer#000000649,11,21-656-678-1337,9442.55,BUILDING
650,Customer#000000650,5,15-842-586-1263,2086.91,AUTOMOBILE
651,Customer#000000651,9,19-610-541-4787,4716.31,HOUSEHOLD
652,Customer#000000652,20,30-254-389-5987,-919.65,AUTOMOBILE
653,Customer#000000653,11,21-715-573-6928,7307.55,BUILDING
654,Customer#000000654,16,26-416-434-3449,1067.04,AUTOMOBILE
655,Customer#000000655,14,24-916-820-5158,1724.68,FURNITURE
656,Customer#000000656,5,15-379-993-4446,-390.09,AUTOMOBILE
657,Customer#000000657,19,29-952-164-8914,8729.97,FURNITURE
658,Customer#000000658,1,11-675-750-9832,4716.68,HOUSEHOLD
659,Customer#000000659,0,10-834-287-1466,5297.68,HOUSEHOLD
660,Customer#000000660,0,10-987-901-3986,2110.3,MACHINERY
661,Customer#000000661,4,14-983-203-6472,1735.44,HOUSEHOLD
662,Customer#000000662,0,10-728-355-4532,4517.33,BUILDING
663,Customer#000000663,9,19-613-882-5677,9698.21,AUTOMOBILE
664,Customer#000000664,15,25-329-655-5068,8878.22,BUILDING
665,Customer#000000665,22,32-759-858-2984,-616.79,BUILDING
666,Customer#000000666,2,12-594-508-9621,4538.54,AUTOMOBILE
667,Customer#000000667,6,16-917-453-2490,3288.76,AUTOMOBILE
668,Customer#000000668,15,25-582-501-2346,8184.21,FURNITURE
669,Customer#000000669,10,20-471-280-4789,6019.2,MACHINERY
670,Customer#000000670,2,12-839-426-4266,6738.93,BUILDING
671,Customer#000000671,21,31-593-213-9388,3227.87,FURNITURE
672,Customer#000000672,18,28-774-971-2700,7778.95,BUILDING
673,Customer#000000673,4,14-769-230-8609,3942.58,MACHINERY
674,Customer#000000674,5,15-543-819-4391,7889.64,BUILDING
675,Customer#000000675,20,30-299-640-9565,5295.26,HOUSEHOLD
676,Customer#000000676,24,34-710-820-8362,5527.61,HOUSEHOLD
677,Customer#000000677,3,13-398-309-9122,5582.63,AUTOMOBILE
678,Customer#000000678,9,19-508-735-4910,6302.93,AUTOMOBILE
679,Customer#000000679,10,20-146-696-9508,1394.44,AUTOMOBILE
680,Customer#000000680,12,22-593-663-2200,4366.23,AUTOMOBILE
681,Customer#000000681,20,30-809-878-5822,235.53,MACHINERY
682,Customer#000000682,15,25-233-924-7389,7420.6,AUTOMOBILE
683,Customer#000000683,6,16-566-251-5446,9120.93,MACHINERY
684,Customer#000000684,15,25-456-286-6398,8545.9,HOUSEHOLD
685,Customer#000000685,17,27-269-224-9902,2039.84,MACHINERY
686,Customer#000000686,6,16-682-293-3599,5503.36,HOUSEHOLD
687,Customer#000000687,21,31-149-119-1456,4999.31,FURNITURE
688,Customer#000000688,8,18-210-546-2836,3354.47,HOUSEHOLD
689,Customer#000000689,24,34-325-146-3591,1481.24,MACHINERY
690,Customer#000000690,3,13-489-760-5455,103.45,HOUSEHOLD
691,Customer#000000691,16,26-741-688-4189,9566.15,MACHINERY
692,Customer#000000692,19,29-804-421-1703,276.71,AUTOMOBILE
693,Customer#000000693,1,11-391-870-8153,6577.21,AUTOMOBILE
694,Customer#000000694,10,20-646-375-1939,2222.65,BUILDING
695,Customer#000000695,8,18-131-151-7466,9126.54,FURNITURE
696,Customer#000000696,22,32-923-916-5643,3778.97,HOUSEHOLD
697,Customer#000000697,4,14-613-651-2263,8121.84,AUTOMOBILE
698,Customer#000000698,23,33-282-178-6799,2894.22,BUILDING
699,Customer#000000699,4,14-865-140-8680,-809.22,HOUSEHOLD
700,Customer#000000700,0,10-351-119-7514,4367.53,MACHINERY
701,Customer#000000701,2,12-323-784-5793,148.98,FURNITURE
702,Customer#000000702,3,13-549-296-5659,4782.05,FURNITURE
703,Customer#000000703,6,16-741-513-6919,3998.42,AUTOMOBILE
704,Customer#000000704,9,19-998-886-1551,441.44,AUTOMOBILE
705,Customer#000000705,18,28-991-405-7914,3199,BUILDING
706,Customer#000000706,19,29-468-275-6045,6496.08,AUTOMOBILE
707,Customer#000000707,21,31-796-903-4461,2619.52,FURNITURE
708,Customer#000000708,17,27-796-490-6026,2297.33,BUILDING
709,Customer#000000709,18,28-117-812-5493,-867.94,BUILDING
710,Customer#000000710,22,32-459-427-9559,7412.12,FURNITURE
711,Customer#000000711,15,25-306-725-3622,9591.51,MACHINERY
712,Customer#000000712,6,16-843-486-5087,8667.09,BUILDING
713,Customer#000000713,10,20-595-832-3185,3829.03,MACHINERY
714,Customer#000000714,9,19-209-782-4244,2438.1,BUILDING
715,Customer#000000715,19,29-500-408-6392,85.05,AUTOMOBILE
716,Customer#000000716,12,22-501-849-6084,8364.99,AUTOMOBILE
717,Customer#000000717,12,22-660-518-8009,8510.94,MACHINERY
718,Customer#000000718,20,30-605-635-8197,8438.4,HOUSEHOLD
719,Customer#000000719,15,25-498-699-7824,-774.47,HOUSEHOLD
720,Customer#000000720,22,32-575-838-4260,5357.32,HOUSEHOLD
721,Customer#000000721,21,31-174-552-2949,3420.64,AUTOMOBILE
722,Customer#000000722,20,30-633-109-9587,2724.8,BUILDING
723,Customer#000000723,21,31-542-178-2520,738.57,BUILDING
724,Customer#000000724,5,15-316-638-4703,3035.29,AUTOMOBILE
725,Customer#000000725,16,26-923-317-3870,5030.24,FURNITURE
726,Customer#000000726,3,13-168-233-7513,6253.81,BUILDING
727,Customer#000000727,18,28-815-316-3525,807.37,FURNITURE
728,Customer#000000728,24,34-195-384-1105,4349.73,BUILDING
729,Customer#000000729,20,30-900-572-2883,8947.26,MACHINERY
730,Customer#000000730,2,12-513-973-2702,4718.23,AUTOMOBILE
731,Customer#000000731,7,17-731-915-9753,9311.17,MACHINERY
732,Customer#000000732,16,26-154-285-2634,4830.51,BUILDING
733,Customer#000000733,13,23-110-948-6754,4351.09,HOUSEHOLD
734,Customer#000000734,18,28-880-175-5173,9750.71,AUTOMOBILE
735,Customer#000000735,5,15-959-576-4327,293.88,BUILDING
736,Customer#000000736,1,11-617-726-2039,9114.68,MACHINERY
737,Customer#000000737,18,28-658-938-1102,2501.74,AUTOMOBILE
738,Customer#000000738,10,20-722-370-5220,2734.95,MACHINERY
739,Customer#000000739,14,24-309-302-6776,6344.18,HOUSEHOLD
740,Customer#000000740,10,20-215-156-3727,1733.76,BUILDING
741,Customer#000000741,12,22-560-854-2068,9195.41,HOUSEHOLD
742,Customer#000000742,12,22-610-582-8610,6381.24,HOUSEHOLD
743,Customer#000000743,20,30-743-559-7934,8450.37,HOUSEHOLD
744,Customer#000000744,7,17-121-555-4268,2458.81,HOUSEHOLD
745,Customer#000000745,18,28-913-438-9403,7115.14,FURNITURE
746,Customer#000000746,20,30-154-354-9928,1164.46,MACHINERY
747,Customer#000000747,8,18-793-504-2931,67.95,FURNITURE
748,Customer#000000748,23,33-403-226-2580,6959.09,AUTOMOBILE
749,Customer#000000749,24,34-158-697-9591,7491.42,MACHINERY
750,Customer#000000750,8,18-235-587-1274,269.9,BUILDING
751,Customer#000000751,0,10-658-550-2257,2130.98,FURNITURE
752,Customer#000000752,8,18-924-993-6038,8363.66,MACHINERY
753,Customer#000000753,17,27-817-126-3646,8114.44,HOUSEHOLD
754,Customer#000000754,0,10-646-595-5871,-566.86,BUILDING
755,Customer#000000755,16,26-395-247-2207,7631.94,HOUSEHOLD
756,Customer#000000756,14,24-267-298-7503,8116.99,AUTOMOBILE
757,Customer#000000757,3,13-704-408-2991,9334.82,AUTOMOBILE
758,Customer#000000758,17,27-175-799-9168,6352.14,HOUSEHOLD
759,Customer#000000759,1,11-731-806-1019,3477.59,FURNITURE
760,Customer#000000760,2,12-176-116-3113,2883.24,BUILDING
761,Customer#000000761,19,29-835-631-4258,1525.96,BUILDING
762,Customer#000000762,11,21-757-455-7898,3764.9,FURNITURE
763,Customer#000000763,1,11-232-719-3610,2650.27,BUILDING
764,Customer#000000764,16,26-714-322-4800,2061.45,MACHINERY
765,Customer#000000765,20,30-544-657-7473,5683.33,AUTOMOBILE
766,Customer#000000766,16,26-283-847-8946,4677.55,BUILDING
767,Customer#000000767,17,27-526-143-3959,7647.09,BUILDING
768,Customer#000000768,18,28-851-493-8588,9618.84,BUILDING
769,Customer#000000769,5,15-102-635-4835,5950.86,HOUSEHOLD
770,Customer#000000770,8,18-856-112-5677,2066.79,AUTOMOBILE
771,Customer#000000771,23,33-761-371-4753,7461.74,AUTOMOBILE
772,Customer#000000772,20,30-405-614-4887,7555.16,MACHINERY
773,Customer#000000773,8,18-456-377-3723,4578.24,FURNITURE
774,Customer#000000774,11,21-463-652-6686,-506.37,HOUSEHOLD
775,Customer#000000775,17,27-903-936-7924,1376.67,BUILDING
776,Customer#000000776,15,25-941-650-8313,2669.01,AUTOMOBILE
777,Customer#000000777,20,30-765-163-9750,9097.52,AUTOMOBILE
778,Customer#000000778,23,33-702-179-3134,52.43,MACHINERY
779,Customer#000000779,5,15-940-483-5702,-902.48,HOUSEHOLD
780,Customer#000000780,8,18-844-576-7345,9874.12,FURNITURE
781,Customer#000000781,18,28-478-388-5881,6403.62,MACHINERY
782,Customer#000000782,19,29-850-576-7450,-326.32,AUTOMOBILE
783,Customer#000000783,1,11-920-256-8525,2436.32,FURNITURE
784,Customer#000000784,14,24-975-574-2063,3170.47,BUILDING
785,Customer#000000785,18,28-808-670-2983,108.14,BUILDING
786,Customer#000000786,13,23-413-365-2022,400.03,MACHINERY
787,Customer#000000787,10,20-210-617-3870,212.16,AUTOMOBILE
788,Customer#000000788,16,26-388-689-9272,-330.69,FURNITURE
789,Customer#000000789,9,19-176-517-4263,6038.6,BUILDING
790,Customer#000000790,0,10-368-832-9671,2724.98,BUILDING
791,Customer#000000791,13,23-575-775-4059,3694.81,HOUSEHOLD
792,Customer#000000792,7,17-392-500-4370,1672.46,AUTOMOBILE
793,Customer#000000793,0,10-404-953-9048,2072.99,BUILDING
794,Customer#000000794,23,33-633-470-5945,1709.5,FURNITURE
795,Customer#000000795,14,24-973-990-6608,8443.18,HOUSEHOLD
796,Customer#000000796,3,13-554-411-6773,2584.23,HOUSEHOLD
797,Customer#000000797,0,10-994-609-7082,3063.11,HOUSEHOLD
798,Customer#000000798,4,14-670-423-7529,-391.13,HOUSEHOLD
799,Customer#000000799,12,22-909-693-7833,2263.25,MACHINERY
800,Customer#000000800,14,24-555-630-2261,9443.39,AUTOMOBILE
801,Customer#000000801,16,26-439-495-8236,5207.32,FURNITURE
802,Customer#000000802,0,10-606-236-5778,1377.52,BUILDING
803,Customer#000000803,18,28-855-429-9109,6003.09,BUILDING
804,Customer#000000804,24,34-861-760-4796,3.43,AUTOMOBILE
805,Customer#000000805,10,20-732-989-5653,511.69,BUILDING
806,Customer#000000806,12,22-888-883-2475,6859.28,FURNITURE
807,Customer#000000807,17,27-333-779-5333,1929.89,MACHINERY
808,Customer#000000808,19,29-531-319-7726,5561.93,BUILDING
809,Customer#000000809,16,26-776-223-5427,-594.23,HOUSEHOLD
810,Customer#000000810,9,19-997-929-2765,9632.77,FURNITURE
811,Customer#000000811,15,25-575-731-2159,9010.02,BUILDING
812,Customer#000000812,17,27-714-618-2239,3428.67,BUILDING
813,Customer#000000813,9,19-585-173-1514,5673.47,HOUSEHOLD
814,Customer#000000814,15,25-342-269-3824,4011.18,BUILDING
815,Customer#000000815,12,22-941-606-7227,5841.33,HOUSEHOLD
816,Customer#000000816,24,34-457-910-7430,9239.32,BUILDING
817,Customer#000000817,0,10-566-341-4382,7297.64,MACHINERY
818,Customer#000000818,20,30-943-141-5174,-574.39,BUILDING
819,Customer#000000819,12,22-424-990-1743,2152.05,MACHINERY
820,Customer#000000820,4,14-993-368-5047,-614.28,AUTOMOBILE
821,Customer#000000821,5,15-901-460-2033,2691.42,FURNITURE
822,Customer#000000822,13,23-410-801-1644,736.47,BUILDING
823,Customer#000000823,0,10-109-430-5638,738.79,AUTOMOBILE
824,Customer#000000824,18,28-454-124-5859,6840.29,AUTOMOBILE
825,Customer#000000825,10,20-492-863-1129,1809.01,HOUSEHOLD
